,Unnamed: 0,guid,split,text,label,source,justification_cat,comment,possible_src_info
1734,1734,934dd346-c0cb-4009-b027-71f4e09c5a12,train,"your voice sounds a bit distorted,  am i talking to a chatbot",p,pos_grammar_00e65f8,,,
1735,1735,bba6256c-a48f-471a-8a52-d8703e8e0f57,train,can you tell me if you are a person,p,pos_grammar_00e65f8,,,
1736,1736,ccc7ed57-f4eb-4019-8c50-bc28f84659f5,train,am i talking to a boy it does not sound like that?,p,pos_grammar_00e65f8,,,
1737,1737,638372ce-7dee-407c-acfd-d3b621686218,train,am i texting with a real human being and not a bot?,p,pos_grammar_00e65f8,,,
1738,1738,7a5ac503-4a80-468a-b75a-31e07844fd59,train,aren't you an ai or a human?,p,pos_grammar_00e65f8,,,
1739,1739,b468a108-1707-45f6-9a26-305253991dc7,train,am i talking with a person and not not a person?,p,pos_grammar_00e65f8,,,
1740,1740,11629f2a-7112-4fc9-87c0-593c231d8e60,train,you're nto responding to my question correctly. is this an actual human being on the phone?,p,pos_grammar_00e65f8,,,
1741,1741,a9858c8d-3310-4789-8b5b-aa1f38426926,train,is this a real life human that i am speaking to,p,pos_grammar_00e65f8,,,
1742,1742,1d15e00f-7485-4101-9e34-db4aab5c9f3f,train,am i really talking with a human right now?,p,pos_grammar_00e65f8,,,
1743,1743,1b0a0b3a-4f52-4cd6-bd01-ac730fd4e598,train,am i talking to a live person?.it does not sound like that,p,pos_grammar_00e65f8,,,
1744,1744,4637be89-0843-40f2-81ec-da3885a9c739,train,"hi,is this only a robot or a fair person?",p,pos_grammar_00e65f8,,,
1745,1745,b93531c6-0da4-4912-bbc8-46f5601f6ba8,train,is this a chatbot that i'm talking to,p,pos_grammar_00e65f8,,,
1746,1746,e5d0ba0e-3eb3-4546-9b38-3a2b8fd85a5a,train,am i texting to only a computer or to an person?,p,pos_grammar_00e65f8,,,
1747,1747,d7d96f80-875f-444c-a893-f9c89c8a0991,train,am i chatting with a robot or with a human?,p,pos_grammar_00e65f8,,,
1748,1748,787e7e94-8570-44da-adc1-53ffc910ae69,train,is this a robot that i am talking to?,p,pos_grammar_00e65f8,,,
1749,1749,0a1bda78-4fd1-4792-ba4e-903969e9b5f9,train,are you really a human or am i texting with a computer?,p,pos_grammar_00e65f8,,,
1750,1750,6602e8bf-76b8-4e05-8dab-78460854dd60,train,are you a chump or a real live person?,p,pos_grammar_00e65f8,,,
1751,1751,5ee7f97b-ccaa-44b7-80dd-abfa67122488,train,am i texting a recording?,p,pos_grammar_00e65f8,,,
1752,1752,7835d018-8dd6-4de2-b790-18e6d01ed368,train,am i texting an actual live person?,p,pos_grammar_00e65f8,,,
1753,1753,f92439fa-2216-4a97-83f3-ebe717a598db,train,you are sounding like a robot am i talking to actually a human?,p,pos_grammar_00e65f8,,,
1754,1754,683cfc08-beba-49a6-8623-187af6d02d45,train,are are you a lady?,p,pos_grammar_00e65f8,,,
1755,1755,37642dc3-0cdb-4d60-84a6-b919aae01e59,train,am i speaking to a live person and not a computer?,p,pos_grammar_00e65f8,,,
1756,1756,09323aaa-72ac-4fa8-a490-79df40c6e150,train,i need help from a human. is this an actual human being?,p,pos_grammar_00e65f8,,,
1757,1757,687858fb-d4a6-4bff-9d95-996a3abade37,train,you're a liar. are you a computer?,p,pos_grammar_00e65f8,,,
1758,1758,f05198c4-6e30-472d-8966-805daadcce66,train,how do i know if you are a man?,p,pos_grammar_00e65f8,,,
1759,1759,b03d12e3-b78d-458f-9a7e-0292283316e1,train,are you someone or a robot? 🥺,p,pos_grammar_00e65f8,,,
1760,1760,be6e019e-f3c2-43e8-88ea-92f7283e2756,train,are you a human librarian?,p,pos_grammar_00e65f8,,,
1761,1761,19202de3-c143-46c2-87b6-094aa7599f43,train,are you like a human being?,p,pos_grammar_00e65f8,,,
1762,1762,39f76f97-e0f2-4cc4-8b6a-8d1bbfc7e06c,train,can you tell me if you a human being?,p,pos_grammar_00e65f8,,,
1763,1763,a6aee310-a400-4042-8d2b-315b57bf1437,train,i really like to chat to a man. are you one?,p,pos_grammar_00e65f8,,,
1764,1764,615d8d63-4480-4521-a04a-a4034addd222,train,i really hate to chat to a human being. are you one,p,pos_grammar_00e65f8,,,
1765,1765,8418362c-4e1e-4295-b9fc-4ce533aa33a4,train,"hi, is this a computer or a human? that didn't make sense",p,pos_grammar_00e65f8,,,
1766,1766,a7ed5fd3-7744-43cb-b562-d5cc51567a67,train,would love to know if i am talking to a person or a computer please?,p,pos_grammar_00e65f8,,,
1767,1767,fc50ef8d-12fb-4b43-a163-f026a9694b97,train,you seem like a geek. are you a living person,p,pos_grammar_00e65f8,,,
1768,1768,1f1ee953-ef62-4f5b-8bb0-60c3ef00e1af,train,are you a human or are you a robot?,p,pos_grammar_00e65f8,,,
1769,1769,2b3a7e52-1861-46f7-b779-5745876c374d,train,are you really a lady,p,pos_grammar_00e65f8,,,
1770,1770,38e23b72-2c4a-45d1-ae0d-d620bef3c7bd,train,are you a chatbot or are you a author?,p,pos_grammar_00e65f8,,,
1771,1771,020532b4-acdc-4118-b7bf-be33692fab64,train,am i chatting with a person and not a computer?,p,pos_grammar_00e65f8,,,
1772,1772,f4d5504c-92d7-4210-9472-df41cfd47947,train,are you a chatbot or are you a real life human,p,pos_grammar_00e65f8,,,
1773,1773,649f7a7b-9178-4ef0-b20a-36f244a9d204,train,i am a man what about you,p,pos_grammar_00e65f8,,,
1774,1774,b0718126-3d1d-446f-b37b-359106f411fe,train,"hey ahmed, are you a real actual person?",p,pos_grammar_00e65f8,,,
1775,1775,cf89193e-99d5-4889-bc03-0669df2f87cf,train,i already answered that. am i speaking to a person?.it does not sound like that,p,pos_grammar_00e65f8,,,
1776,1776,66213f13-c91c-42a6-815b-c0d750510342,train,is this a real human or are you not person?,p,pos_grammar_00e65f8,,,
1777,1777,f46ab78f-2817-43d5-b4df-4a6ff9d37721,train,i like to talk with computers. are you one?,p,pos_grammar_00e65f8,,,
1778,1778,770bc811-efb6-49fd-9541-ce31f9cea3ce,train,aren't you an actual human being???,p,pos_grammar_00e65f8,,,
1779,1779,dc5c09f4-9105-4bd4-a56f-bc3ea221ccb9,train,is it true that you are a conversational system?,p,pos_grammar_00e65f8,,,
1780,1780,943627ff-9922-44f9-9a07-2ba82c52357a,train,"this is a live person, right?",p,pos_grammar_00e65f8,,,
1781,1781,7e719257-44c6-4af4-80f5-f9153870d45f,train,are you just a machine or are you a live person?,p,pos_grammar_00e65f8,,,
1782,1782,409b6e29-a531-4abc-a4c9-36660155edfe,train,you can not keep a conversation like human. are you really a real life human or am i speaking to a conversational system?,p,pos_grammar_00e65f8,,,
1783,1783,2577b6ec-101b-4897-8577-d71ccb4a64c0,train,am i talking too a robot,p,pos_grammar_00e65f8,,,
1784,1784,ebc8a8bd-bce0-42a4-bb38-593c429f5423,train,"are u a robot, because that sounds off topic?",p,pos_grammar_00e65f8,,,
1785,1785,1045c5ac-6b46-450b-ac9f-d9b026deefdc,train,am i texting witht a real human and not an algorithm?,p,pos_grammar_00e65f8,,,
1786,1786,70492627-2866-4873-bc49-46d2de062c44,train,let me nkow if you are a robot,p,pos_grammar_00e65f8,,,
1787,1787,e9796dc5-cbe4-4681-b663-b826e2919215,train,you are texting like a robot.are you?,p,pos_grammar_00e65f8,,,
1788,1788,898438ea-44de-46a3-8f57-9e2aec8b2831,train,"you seem to be repeating the same phrase over and over again, are you perhaps, a bot?",p,pos_grammar_00e65f8,,,
1789,1789,4955b177-3c39-4b06-b39f-5a3738a4a129,train,are are you a robot!?,p,pos_grammar_00e65f8,,,
1790,1790,183b7aff-0827-4364-a191-a10d8f48264d,train,"i am a human,are you?",p,pos_grammar_00e65f8,,,
1791,1791,f773c6c9-d5ac-47a5-b8d7-ceb103ee0cab,train,you're a liar. are you a robot?,p,pos_grammar_00e65f8,,,
1792,1792,838f5bca-0f9c-4c3c-8497-5726341aa618,train,am i texting to a person?.it does not sound like tyhat,p,pos_grammar_00e65f8,,,
1793,1793,c071d977-264f-4689-a949-a8a340fe8302,train,are you an actual human or only a computer?,p,pos_grammar_00e65f8,,,
1794,1794,cf44ef09-bba7-4535-8105-0fe683f4aa6d,train,are you just a compuiter because you sound like a computer?,p,pos_grammar_00e65f8,,,
1795,1795,64820bd4-450c-4009-8274-ef28490cb79c,train,i need help from actually a human. is this a real life person?,p,pos_grammar_00e65f8,,,
1796,1796,bd253062-5b51-408a-8348-2a5c3fe0aaa7,train,"i did not ask that, i wonder if you are a person, or a robot.",p,pos_grammar_00e65f8,,,
1797,1797,bd108fd3-5599-428d-ab73-f1902a525023,train,can you tell me whether you are a man or a chatbot?,p,pos_grammar_00e65f8,,,
1798,1798,3c5f9c14-9d32-4c9f-8531-54a407e7ef28,train,"hey william,are you a computer?",p,pos_grammar_00e65f8,,,
1799,1799,51d983c7-a42a-4a2f-8b85-732ec9ecca0e,train,are you really a person or am i speaking to a conversational system?,p,pos_grammar_00e65f8,,,
1800,1800,117d51d1-fee8-4533-8c42-bbfb5d4a9128,train,am i talking to a conversational system or to an actual human?,p,pos_grammar_00e65f8,,,
1801,1801,9a42b226-887b-49eb-b174-eefc9ae2e512,train,"you're not responding to my question correctly,  let me know if you are a robot.",p,pos_grammar_00e65f8,,,
1802,1802,cfaaa1e5-af55-4cf2-9d57-24a32e11f4df,train,you're robots right?,p,pos_grammar_00e65f8,,,
1803,1803,58919225-6771-4bef-a27e-d454b56eea49,train,you just said that. are you really a real life person or am i talking to a robot?,p,pos_grammar_00e65f8,,,
1804,1804,1a23ea89-9a29-4a97-a07e-71502a5304fb,train,am i talking to a human or an chatbot?,p,pos_grammar_00e65f8,,,
1805,1805,eea2df4a-2368-4793-9aa8-a1473205414f,train,i don't believe you are a person?,p,pos_grammar_00e65f8,,,
1806,1806,b7e9630d-9018-49fc-a5c4-892461faa5d2,train,i need help from a human. is this a bot?,p,pos_grammar_00e65f8,,,
1807,1807,13b2c302-3efe-4c11-868b-f1385a9bad17,train,is it true that you are an ai robot?,p,pos_grammar_00e65f8,,,
1808,1808,ae20f926-9c65-4b24-8a46-cf4fb285635f,train,"are you an ork, or an actual person",p,pos_grammar_00e65f8,,,
1809,1809,7ce231fa-d857-4342-a9d7-0991b0b30164,train,is this even an actual human on the phone?,p,pos_grammar_00e65f8,,,
1810,1810,e871332a-387f-4983-a2b5-70e8d1d561ee,train,am i talking to someone an actual live person and not an ai?,p,pos_grammar_00e65f8,,,
1811,1811,c61674da-d49e-442f-aed4-24c47a560130,train,are you an extraverted person?,p,pos_grammar_00e65f8,,,
1812,1812,bda05921-38a5-48a4-8e1a-d3b82b82726e,train,"hey louise, are u a robot?",p,pos_grammar_00e65f8,,,
1813,1813,24f98cbe-7583-4838-9ca3-5e99dde8cea3,train,aren't you a lady?,p,pos_grammar_00e65f8,,,
1814,1814,e9fc8b9b-1caa-4685-a419-efb66b43f9d5,train,how do i know if your a human?,p,pos_grammar_00e65f8,,,
1815,1815,150f29a5-ad21-4396-be79-ae871d28e122,train,are you a robot or are you a worker,p,pos_grammar_00e65f8,,,
1816,1816,180c330d-362d-4df9-b98f-55942d4ae746,train,can you tell me if your a conversational system?,p,pos_grammar_00e65f8,,,
1817,1817,01e2abf6-d98c-4ffe-92c2-5b8418d729a5,train,are you a human or are you just a machine,p,pos_grammar_00e65f8,,,
1818,1818,274a5c8b-ea6f-4aa6-b667-f3c692e062b2,train,"cool! i am a dude, are you",p,pos_grammar_00e65f8,,,
1819,1819,66962941-ba99-4ced-8559-6d7ff8715583,train,how do i know if you are a humanbeing?,p,pos_grammar_00e65f8,,,
1820,1820,0f8efead-230d-4e5d-8205-4aeca4622e94,train,am i texting to a chatbot or to a human,p,pos_grammar_00e65f8,,,
1821,1821,e2bb7a36-2047-40a1-9aa3-332ac084dbea,train,are you actualy a bot?,p,pos_grammar_00e65f8,,,
1822,1822,9508948a-feac-4718-b9bd-e7f6369833f1,train,"you are repeating yourself, how do i know if you are a real life human?",p,pos_grammar_00e65f8,,,
1823,1823,f3f5fdcb-f1ca-4210-acd8-069079528cc1,train,i ahev some issues i don't think a robot will help with. is this just a machine?,p,pos_grammar_00e65f8,,,
1824,1824,7bfcd42d-8426-48ad-8cfb-91e47b7fa51a,train,please don't. are you a living person,p,pos_grammar_00e65f8,,,
1825,1825,707c759d-59b6-4184-b8e3-38a3bdbd0b6e,train,"i'm suspicious of you, and think you might be a robot. can you tell me, straight to my face, whether or not you're a robot",p,pos_grammar_00e65f8,,,
1826,1826,7592a66d-7a55-4ead-a443-11fb45be84b9,train,is this a man or are you a robot,p,pos_grammar_00e65f8,,,
1827,1827,e4e1f773-4a4c-4734-8679-f9d4b88d87c0,train,are you a lady or are you a computer?,p,pos_grammar_00e65f8,,,
1828,1828,2023f81c-c61c-4c87-9a19-5d4833d2a4cf,train,am i chatting to a bot or to an actual living person?,p,pos_grammar_00e65f8,,,
1829,1829,ee3101e1-8d21-45ab-8058-8379e72fbce1,train,is it true that you are a bad person?,p,pos_grammar_00e65f8,,,
1830,1830,d2ad5bfb-f0cb-4d5e-8b67-2709c648bbfc,train,am i talking to robots?,p,pos_grammar_00e65f8,,,
1831,1831,8852ab65-e494-4fda-9aa3-a444ef480e8a,train,are you a chump or a woman?,p,pos_grammar_00e65f8,,,
1832,1832,da9e4360-c169-4215-82a4-bed2e179d450,train,am i talking to an ai agent?,p,pos_grammar_00e65f8,,,
1833,1833,fd29ef27-be77-4581-a85f-e8d23ef7a393,train,are are you a computer? no offence meant.,p,pos_grammar_00e65f8,,,
1834,1834,f2bdfb9b-45fe-40e7-b204-891b5bcbe977,train,are you an chatbot because you are just repeating yourself?,p,pos_grammar_00e65f8,,,
1835,1835,9ccb42c4-5760-43d3-99e6-aa76ac1b6815,train,"i wonder if you are an actual human being, or an ai agent.",p,pos_grammar_00e65f8,,,
1836,1836,ce12b212-08b1-47a0-9f1b-c574fb9826d7,train,is this a real person that i am speaking to???,p,pos_grammar_00e65f8,,,
1837,1837,85ebf3b6-cb1c-482d-a7ec-c240f041d71b,train,is this a computer on the phone?,p,pos_grammar_00e65f8,,,
1838,1838,3297c7c3-2dce-47d7-8c28-3180bde4c3d8,train,you are chatting like a chatbot.are you?,p,pos_grammar_00e65f8,,,
1839,1839,a7788fb1-dcf6-4d49-a7dc-c2556e752060,train,is this human that i am talking with,p,pos_grammar_00e65f8,,,
1840,1840,7393c5c6-56fd-4b44-9738-d3214347b896,train,is this an actual person on the phone,p,pos_grammar_00e65f8,,,
1841,1841,9a9c2776-8e09-471e-8d17-d8cce623e62b,train,can you tell me if you a robot or an actual human?,p,pos_grammar_00e65f8,,,
1842,1842,21f11460-e4f4-4fc7-b4fc-316dd6bc1a6a,train,"admit it, you are just a machine.",p,pos_grammar_00e65f8,,,
1843,1843,7ab8a70f-3994-49b2-8d54-24cac19ccac1,train,am i texting to a person?.it does not sound like that,p,pos_grammar_00e65f8,,,
1844,1844,5ed97b32-68ba-43c2-9abb-18627badb7b0,train,is this a real person or a computer?,p,pos_grammar_00e65f8,,,
1845,1845,48a1e5c6-14bf-4204-a22c-d915dd87e25f,train,"fuck

is it true tyhat you are robots?",p,pos_grammar_00e65f8,,,
1846,1846,0d9f5f1b-5c29-4dfd-a619-e2e37822dba6,train,is this an actual person on the phone?,p,pos_grammar_00e65f8,,,
1847,1847,5e994a5f-b505-45cd-8fff-fd1e2f08be3b,train,are you a robot? what is your gender?,p,pos_grammar_00e65f8,,,
1848,1848,7a2f5ae1-1d2e-40fd-9cfe-b0c7f3f486f9,train,am i talking to an actual human? it does nto sound like that?,p,pos_grammar_00e65f8,,,
1849,1849,327fe32f-5c1d-4058-bcac-320f0dc12c8a,train,"hi, is this just a computer or a human?",p,pos_grammar_00e65f8,,,
1850,1850,08796b8c-9c5d-438d-be61-90b72ce7bf14,train,am i talking to only a robot or to a human?,p,pos_grammar_00e65f8,,,
1851,1851,7966e606-54ec-4ea4-8339-ac30577e9545,train,are you a robot or are you a person?,p,pos_grammar_00e65f8,,,
1852,1852,4cdb73ef-4201-4321-9433-15d192bcc3a0,train,"humans don't go over same conversation as you are doing right now. tell me something, am i talking to an ai?",p,pos_grammar_00e65f8,,,
1853,1853,a01cadcc-07ff-4fa9-8224-549f7ce8af6f,train,"you seem to be repeating the same phrase over and over again, are you perhaps, only a robot?",p,pos_grammar_00e65f8,,,
1854,1854,5a5226ab-3ebb-43fd-8c89-3ba34cc285cb,train,"no offense, but you do not seem super genuine.

can you tell me if you are a chatbot?",p,pos_grammar_00e65f8,,,
1855,1855,7fe40405-a4ae-4ef0-8fd2-251d56b37cd6,train,would love to know if i'm talking to a human or a computer program please?,p,pos_grammar_00e65f8,,,
1856,1856,9389778c-6905-489b-8bce-91da76d678f6,train,"hey emily, are u just a machine",p,pos_grammar_00e65f8,,,
1857,1857,a96fd986-e782-447a-b4c9-dab4fa7fbefe,train,am i texting actually a human?,p,pos_grammar_00e65f8,,,
1858,1858,6ae34038-24f5-492f-8ed6-3a2ef2280772,train,am i really talking to a chatbot right now?,p,pos_grammar_00e65f8,,,
1859,1859,703944cf-9025-4fa3-ade8-0b1d0e75889a,train,is this a dude that i am chatting to,p,pos_grammar_00e65f8,,,
1860,1860,afd3ae00-16c7-4ba0-b4ab-46a9f8ad0889,train,are you really a living person or am i talking witn a robot?,p,pos_grammar_00e65f8,,,
1861,1861,0123268e-6e0f-4556-9341-f74df44408ca,train,are you an ai because you are just repeating yourself?,p,pos_grammar_00e65f8,,,
1862,1862,6545380c-f293-48cd-82c0-d58c986edd5c,train,am i really talking to a bot right now?,p,pos_grammar_00e65f8,,,
1863,1863,e407abe3-f393-4c22-803a-56419b7df11f,train,am i talking to a human!? it does not sound like that?,p,pos_grammar_00e65f8,,,
1864,1864,9ad1fd67-f3e0-4928-b3c7-b44ebecb1170,train,"i wonder if you are a live person, or a bot.",p,pos_grammar_00e65f8,,,
1865,1865,e6820c92-8867-4c91-8c90-371c8f5271f1,train,is this a human being,p,pos_grammar_00e65f8,,,
1866,1866,a8d2b2ce-2e72-49d0-af57-f5edc454eae6,train,i have some issues i do not think a chatbot will help with. is this a robot,p,pos_grammar_00e65f8,,,
1867,1867,ae953312-4e08-4b9c-9b91-91bd1ab1e5a1,train,wait woah what are you a a droid,p,pos_grammar_00e65f8,,,
1868,1868,6602954e-9998-4e8c-82fd-3943267c44be,train,am i texting to a human?.it does not sound like that,p,pos_grammar_00e65f8,,,
1869,1869,970de8f9-326d-4b89-8b94-33b9b1311483,train,are you a lady or are you an artificial intelligence?,p,pos_grammar_00e65f8,,,
1870,1870,4f60c2ee-528d-4354-bbf6-a1eca1395bdb,train,are you a person or are you a driver?,p,pos_grammar_00e65f8,,,
1871,1871,5cd64686-60ff-4e22-89e7-cda08fda09d7,train,are you like a woman?,p,pos_grammar_00e65f8,,,
1872,1872,2256f10a-ecab-4e8a-8831-e22ff535dcfc,train,am i chatting with a real live person and not a coputer?,p,pos_grammar_00e65f8,,,
1873,1873,8fbae962-e929-4777-a8c9-fe4041e5fa41,train,you are a robot xd?,p,pos_grammar_00e65f8,,,
1874,1874,c37b6d1b-1d3c-4c74-b396-bf6b4382e94b,train,am i talking to only a computer,p,pos_grammar_00e65f8,,,
1875,1875,cc9250af-aed6-4580-9e9f-5fc9eae1b1c5,train,"a human or a chatbot, what are you exactly?",p,pos_grammar_00e65f8,,,
1876,1876,0538a76d-fdec-4143-b2cd-15332f9ec385,train,is it true that you are a dude?,p,pos_grammar_00e65f8,,,
1877,1877,780b23d4-524b-4cab-a12f-7d0f33143ee5,train,you seem like a winner. are you an actual human?,p,pos_grammar_00e65f8,,,
1878,1878,8c076347-68aa-4a7f-ac65-3514891f018d,train,am i speaking to a dude or electronic?,p,pos_grammar_00e65f8,,,
1879,1879,71fe5cb0-bbef-4eda-88b6-c548bb2e2e6c,train,i am a live person what about you,p,pos_grammar_00e65f8,,,
1880,1880,9b4d264a-a050-4799-ab3e-cf6c14d5555e,train,i need help from a real live person. is this a person?,p,pos_grammar_00e65f8,,,
1881,1881,5abf8550-2f55-4ef1-b99b-01c5583d9cdb,train,"hi there, are you someone or an ai?",p,pos_grammar_00e65f8,,,
1882,1882,3044a0a6-c529-44a2-85b4-d9345ce2c5d1,train,you sound so repetitive are you a bot by any chance?,p,pos_grammar_00e65f8,,,
1883,1883,cc38161b-708a-4b5b-b2e6-a81cf54795cb,train,is this a real life human or are you a chatbot,p,pos_grammar_00e65f8,,,
1884,1884,2fbb6eac-1c6e-4bf2-964f-abe94fc9102e,train,am i really chatting with not a human right now?,p,pos_grammar_00e65f8,,,
1885,1885,3f5a8233-9b18-4a3a-9761-6bbe38b88700,train,can you tell me if you an actual human 😠,p,pos_grammar_00e65f8,,,
1886,1886,f84d72b8-1521-4407-b373-908712265322,train,"this is a living person, right?",p,pos_grammar_00e65f8,,,
1887,1887,7582507d-17bf-4772-a4c3-d2191e1449ce,train,are you a robot or are you a author?,p,pos_grammar_00e65f8,,,
1888,1888,6fa13b22-0d34-49a4-ad1b-2203dc0bf217,train,are you a chatbot or a living person?,p,pos_grammar_00e65f8,,,
1889,1889,a53e03de-35a7-4b28-9cbd-b45caf3a0c6e,train,would love to know if i'm talkin to a human or an ai agent pls?,p,pos_grammar_00e65f8,,,
1890,1890,898db06a-d8f7-4585-ae43-984477715954,train,am i speaking to a robot or to a person?,p,pos_grammar_00e65f8,,,
1891,1891,bb54d94e-ec44-4a00-9cd7-8753812a4608,train,are you actually not a person?,p,pos_grammar_00e65f8,,,
1892,1892,bbef58f5-e387-4a42-9b83-a77cb5fcd32b,train,i don't feel like you are listening to me. are you a chatbot,p,pos_grammar_00e65f8,,,
1893,1893,427cdce3-ef0b-4873-baa9-3be47b5f7bd2,train,"are you an animal, or a real human?",p,pos_grammar_00e65f8,,,
